data_coleta,titulo,resumo,instituicao,nivel,area,vagas,inscricoes_inicio,inscricoes_fim,url,status,data_publicacao,fonte,banca,salario_max
2026-06-07T23:34:42.823Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-05T23:34:42.821Z,2026-06-19T23:34:42.821Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-02T23:34:42.821Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-08T05:09:48.301Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-06T05:09:48.298Z,2026-06-20T05:09:48.298Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-03T05:09:48.298Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-08T11:23:57.018Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-06T11:23:57.015Z,2026-06-20T11:23:57.015Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-03T11:23:57.015Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-08T16:33:47.006Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-06T16:33:47.004Z,2026-06-20T16:33:47.004Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-03T16:33:47.004Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-08T20:37:51.626Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-06T20:37:51.624Z,2026-06-20T20:37:51.624Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-03T20:37:51.624Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-08T23:43:03.536Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-06T23:43:03.533Z,2026-06-20T23:43:03.533Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-03T23:43:03.533Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T04:43:08.500Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T04:43:08.498Z,2026-06-21T04:43:08.498Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T04:43:08.498Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T10:07:08.559Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T10:07:08.556Z,2026-06-21T10:07:08.556Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T10:07:08.556Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T13:21:28.634Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T13:21:28.632Z,2026-06-21T13:21:28.632Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T13:21:28.632Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T17:07:41.932Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T17:07:41.929Z,2026-06-21T17:07:41.929Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T17:07:41.929Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T20:24:04.177Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T20:24:04.175Z,2026-06-21T20:24:04.175Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T20:24:04.175Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T22:02:25.856Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T22:02:25.854Z,2026-06-21T22:02:25.854Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T22:02:25.854Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-09T23:48:23.534Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-07T23:48:23.402Z,2026-06-21T23:48:23.402Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-04T23:48:23.402Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-10T04:54:56.744Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-08T04:54:56.742Z,2026-06-22T04:54:56.742Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-05T04:54:56.742Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-10T10:38:02.272Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-08T10:38:02.269Z,2026-06-22T10:38:02.269Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-05T10:38:02.269Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-10T16:13:22.386Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-08T16:13:22.384Z,2026-06-22T16:13:22.384Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-05T16:13:22.384Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-10T19:08:39.318Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-08T19:08:39.115Z,2026-06-22T19:08:39.115Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-05T19:08:39.115Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-10T22:24:05.191Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-08T22:24:05.188Z,2026-06-22T22:24:05.188Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-05T22:24:05.188Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-10T23:53:58.185Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-08T23:53:58.153Z,2026-06-22T23:53:58.153Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-05T23:53:58.153Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-11T05:06:18.208Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-09T05:06:18.206Z,2026-06-23T05:06:18.206Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-06T05:06:18.206Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-11T11:06:43.827Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-09T11:06:43.825Z,2026-06-23T11:06:43.825Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-06T11:06:43.825Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-11T16:33:34.870Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-09T16:33:34.867Z,2026-06-23T16:33:34.867Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-06T16:33:34.867Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-11T20:40:46.003Z,Concurso Prefeitura de Lauro de Freitas - Vagas para Assistente e Guarda Municipal,Processo seletivo de Lauro de Freitas para níveis médio e técnico em cargos de Assistente Administrativo e Guarda Municipal. Banca IDIB.,Prefeitura de Salvador,Médio,Geral / Outras Áreas,80,2026-06-09T20:40:46.000Z,2026-06-23T20:40:46.000Z,http://www.concursos.salvador.ba.gov.br/,Aberto,2026-06-06T20:40:46.000Z,Diário Oficial de Prefeitura de Salvador,IDIB,2400
2026-06-12T00:03:30.231Z,Estão abertas as inscrições para o...,Estão abertas as inscrições para o Concurso Público e Processo Seletivo da Prefeitura de Gentio do Ouro. ✓ 60 vagas disponíveis Inscrições: de 22 de janeiro a ...,Gov Bahia (SEC),Superior,Geral / Outras Áreas,60,2026-04-30T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://www.gentiodoouro.ba.gov.br/portal/noticias/0/3/932/estao-abertas-as-inscricoes-para-o-concurso-publico-e-processo-seletivo-da-prefeitura-de-gentio-do-ouro,Encerrado,2026-06-07T23:58:01.772Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T00:03:30.231Z,Concursos e Processos Seletivos | Prefeitura Municipal de Riachão do Jacuípe,"CONCURSO PÚBLICO 2026, Concurso, PREFEITURA MUNICIPAL DE RIACHÃO DO JACUÍPE ; PROCESSO SELETIVO 2026 ; PROCESSO SELETIVO 001/2025, Processo ...",Gov Bahia (SEC),Superior,Geral / Outras Áreas,10,2026-05-27T00:00:00.000Z,2026-06-10T00:00:00.000Z,https://riachaodojacuipe.ba.gov.br/concursos-e-processos-seletivos/acessoexterno/https/transparencia.sudoesteinformatica.com.br/portaltransparencia/processos-de-licitacoes-e-contratacoes-diretas,Encerrado,2026-06-07T23:58:01.772Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T05:18:55.940Z,Estão abertas as inscrições para o...,Estão abertas as inscrições para o Concurso Público e Processo Seletivo da Prefeitura de Gentio do Ouro. ✓ 60 vagas disponíveis Inscrições: de 22 de janeiro a ...,Gov Bahia (SEC),Superior,Geral / Outras Áreas,60,2026-04-30T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://www.gentiodoouro.ba.gov.br/portal/noticias/0/3/932/estao-abertas-as-inscricoes-para-o-concurso-publico-e-processo-seletivo-da-prefeitura-de-gentio-do-ouro,Encerrado,2026-06-08T05:12:09.748Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T05:18:55.940Z,Concursos e Processos Seletivos | Prefeitura Municipal de Riachão do Jacuípe,"Concursos e Processos Seletivos ; CONCURSO PÚBLICO 2026, Concurso, PREFEITURA MUNICIPAL DE RIACHÃO DO JACUÍPE ; PROCESSO SELETIVO 2026 ; PROCESSO SELETIVO 001/2025 ...",Gov Bahia (SEC),Superior,Geral / Outras Áreas,10,2026-05-27T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://www.riachaodojacuipe.ba.gov.br/concursos-e-processos-seletivos,Encerrado,2026-06-08T05:12:09.748Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T10:54:58.969Z,Estão abertas as inscrições para o...,Estão abertas as inscrições para o Concurso Público e Processo Seletivo da Prefeitura de Gentio do Ouro. ✓ 60 vagas disponíveis Inscrições: de 22 de janeiro a ...,Gov Bahia (SEC),Superior,Geral / Outras Áreas,60,2026-04-30T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://www.gentiodoouro.ba.gov.br/portal/noticias/0/3/932/estao-abertas-as-inscricoes-para-o-concurso-publico-e-processo-seletivo-da-prefeitura-de-gentio-do-ouro,Encerrado,2026-06-08T10:46:21.515Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T10:54:58.969Z,DECLARAÇÃO - CONCURSO PÚBLICO | Prefeitura Municipal de Riachão do Jacuípe,Início / Concursos E Processos Seletivos / DECLARAÇÃO - CONCURSO PÚBLICO ... © 2026. PREFEITURA MUNICIPAL DE RIACHAO DO JACUIPE. Desenvolvido por 3Tecnos ...,Gov Bahia (SEC),Superior,Geral / Outras Áreas,10,2026-06-10T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://www.riachaodojacuipe.ba.gov.br/concursos-e-processos-seletivos/declara%C3%A7%C3%A3o-concurso-p%C3%BAblico,Encerrado,2026-06-08T10:46:21.515Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T15:52:39.254Z,Concursos e Processos Seletivos | Prefeitura Municipal de Riachão do Jacuípe,"CONCURSO PÚBLICO 2026, Concurso, PREFEITURA MUNICIPAL DE RIACHÃO DO JACUÍPE ; PROCESSO SELETIVO 2026 ; PROCESSO SELETIVO 001/2025, Processo ...",Gov Bahia (SEC),Superior,Geral / Outras Áreas,10,2026-05-27T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://riachaodojacuipe.ba.gov.br/concursos-e-processos-seletivos/acessoexterno/https/transparencia.sudoesteinformatica.com.br/portaltransparencia/processos-de-licitacoes-e-contratacoes-diretas,Encerrado,2026-06-08T15:45:08.642Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
2026-06-12T18:27:32.602Z,Estão abertas as inscrições para o...,Estão abertas as inscrições para o Concurso Público e Processo Seletivo da Prefeitura de Gentio do Ouro. ✓ 60 vagas disponíveis Inscrições: de 22 de janeiro a ...,Gov Bahia (SEC),Superior,Geral / Outras Áreas,60,2026-04-30T00:00:00.000Z,2026-06-11T00:00:00.000Z,https://www.gentiodoouro.ba.gov.br/portal/noticias/0/3/932/estao-abertas-as-inscricoes-para-o-concurso-publico-e-processo-seletivo-da-prefeitura-de-gentio-do-ouro,Encerrado,2026-06-08T18:22:11.340Z,Diário Oficial de Gov Bahia (SEC),A definir,3500
