data_coleta,titulo,resumo,instituicao,nivel,area,vagas,inscricoes_inicio,inscricoes_fim,url,status,data_publicacao,fonte,banca,salario_max
2026-06-08T05:09:48.301Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-05T05:09:48.298Z,2026-06-23T05:09:48.298Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-02T05:09:48.298Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-08T11:23:57.017Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-05T11:23:57.015Z,2026-06-23T11:23:57.015Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-02T11:23:57.015Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-08T16:33:47.006Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-05T16:33:47.004Z,2026-06-23T16:33:47.004Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-02T16:33:47.004Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-08T20:37:51.626Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-05T20:37:51.624Z,2026-06-23T20:37:51.624Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-02T20:37:51.624Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-08T23:43:03.535Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-05T23:43:03.533Z,2026-06-23T23:43:03.533Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-02T23:43:03.533Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T04:43:08.500Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T04:43:08.498Z,2026-06-24T04:43:08.498Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T04:43:08.498Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T10:07:08.558Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T10:07:08.556Z,2026-06-24T10:07:08.556Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T10:07:08.556Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T13:21:28.634Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T13:21:28.632Z,2026-06-24T13:21:28.632Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T13:21:28.632Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T17:07:41.931Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T17:07:41.929Z,2026-06-24T17:07:41.929Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T17:07:41.929Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T20:24:04.177Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T20:24:04.175Z,2026-06-24T20:24:04.175Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T20:24:04.175Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T22:02:25.856Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T22:02:25.854Z,2026-06-24T22:02:25.854Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T22:02:25.854Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-09T23:48:23.534Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-06T23:48:23.402Z,2026-06-24T23:48:23.402Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-03T23:48:23.402Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
2026-06-10T04:54:56.744Z,Concurso SESAB Bahia 2026 - Vagas para Cirurgião-Dentista e Saúde Bucal,Secretaria de Saúde da Bahia lança concurso com oportunidades de nível superior para Odontólogo e Cirurgião-Dentista Bucomaxilofacial para atuação em hospitais estaduais e policlínicas. Banca IBFC.,Gov Bahia (SESAB),Superior,Dentista / Odontologia,65,2026-06-07T04:54:56.742Z,2026-06-25T04:54:56.742Z,https://www.saude.ba.gov.br/institucional/concursos/,Aberto,2026-06-04T04:54:56.742Z,Diário Oficial de Gov Bahia (SESAB),IBFC,6800
