data_coleta,titulo,resumo,instituicao,nivel,area,vagas,inscricoes_inicio,inscricoes_fim,url,status,data_publicacao,fonte,banca,salario_max
2026-06-08T11:23:57.017Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-10T11:23:57.015Z,2026-07-03T11:23:57.015Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-07T11:23:57.015Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-08T16:33:47.005Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-10T16:33:47.004Z,2026-07-03T16:33:47.004Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-07T16:33:47.004Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-08T20:37:51.626Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-10T20:37:51.624Z,2026-07-03T20:37:51.624Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-07T20:37:51.624Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-08T23:43:03.535Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-10T23:43:03.533Z,2026-07-03T23:43:03.533Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-07T23:43:03.533Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T04:43:08.499Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T04:43:08.498Z,2026-07-04T04:43:08.498Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T04:43:08.498Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T10:07:08.558Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T10:07:08.556Z,2026-07-04T10:07:08.556Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T10:07:08.556Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T13:21:28.633Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T13:21:28.632Z,2026-07-04T13:21:28.632Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T13:21:28.632Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T17:07:41.931Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T17:07:41.929Z,2026-07-04T17:07:41.929Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T17:07:41.929Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T20:24:04.176Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T20:24:04.175Z,2026-07-04T20:24:04.175Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T20:24:04.175Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T22:02:25.856Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T22:02:25.854Z,2026-07-04T22:02:25.854Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T22:02:25.854Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-09T23:48:23.533Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-11T23:48:23.402Z,2026-07-04T23:48:23.402Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-08T23:48:23.402Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-10T04:54:56.743Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-12T04:54:56.742Z,2026-07-05T04:54:56.742Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-09T04:54:56.742Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-10T10:38:02.271Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-12T10:38:02.269Z,2026-07-05T10:38:02.269Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-09T10:38:02.269Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-10T16:13:22.386Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-12T16:13:22.384Z,2026-07-05T16:13:22.384Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-09T16:13:22.384Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-10T19:08:39.316Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-12T19:08:39.115Z,2026-07-05T19:08:39.115Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-09T19:08:39.115Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-10T22:24:05.190Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-12T22:24:05.188Z,2026-07-05T22:24:05.188Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-09T22:24:05.188Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-10T23:53:58.184Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-12T23:53:58.153Z,2026-07-05T23:53:58.153Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-09T23:53:58.153Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-11T05:06:18.207Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-13T05:06:18.206Z,2026-07-06T05:06:18.206Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-10T05:06:18.206Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-11T11:06:43.827Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-13T11:06:43.825Z,2026-07-06T11:06:43.825Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-10T11:06:43.825Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-11T16:33:34.869Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-13T16:33:34.867Z,2026-07-06T16:33:34.867Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-10T16:33:34.867Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-11T20:40:46.002Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-13T20:40:46.000Z,2026-07-06T20:40:46.000Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-10T20:40:46.000Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T09:41:39.423Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T09:41:39.421Z,2026-07-08T09:41:39.421Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T09:41:39.421Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T12:07:42.292Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T12:07:42.291Z,2026-07-08T12:07:42.291Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T12:07:42.291Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T14:34:43.665Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T14:34:43.664Z,2026-07-08T14:34:43.664Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T14:34:43.664Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T17:51:03.570Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T17:51:03.569Z,2026-07-08T17:51:03.569Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T17:51:03.569Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T19:59:45.312Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T19:59:45.311Z,2026-07-08T19:59:45.311Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T19:59:45.311Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T21:43:02.099Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T21:43:02.098Z,2026-07-08T21:43:02.098Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T21:43:02.098Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-13T23:37:56.477Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-15T23:37:56.476Z,2026-07-08T23:37:56.476Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-12T23:37:56.476Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T05:13:58.372Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T05:13:58.370Z,2026-07-09T05:13:58.370Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T05:13:58.370Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T10:01:42.228Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T10:01:42.227Z,2026-07-09T10:01:42.227Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T10:01:42.227Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T12:19:59.428Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T12:19:59.427Z,2026-07-09T12:19:59.427Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T12:19:59.427Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T14:36:52.201Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T14:36:52.199Z,2026-07-09T14:36:52.199Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T14:36:52.199Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T17:54:39.762Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T17:54:39.760Z,2026-07-09T17:54:39.760Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T17:54:39.760Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T20:04:05.050Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T20:04:05.048Z,2026-07-09T20:04:05.048Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T20:04:05.048Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T21:48:53.921Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T21:48:53.920Z,2026-07-09T21:48:53.920Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T21:48:53.920Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-14T23:42:28.772Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-16T23:42:28.770Z,2026-07-09T23:42:28.770Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-13T23:42:28.770Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-15T05:34:27.720Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-17T05:34:27.719Z,2026-07-10T05:34:27.719Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-14T05:34:27.719Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
2026-06-15T12:47:39.335Z,Concurso Prefeitura de Feira de Santana - Edital 02/2026 - Vagas para Pedagogos e Professores,Edital abre vagas na rede de educação básica de Feira de Santana para cargos de Coordenador Pedagógico (Pedagogo) e Professores de Educação Infantil e Anos Iniciais. Banca Instituto AOCP.,Pref Feira de Santana,Superior,Pedagogo,120,2026-06-17T12:47:39.333Z,2026-07-10T12:47:39.333Z,http://www.feiradesantana.ba.gov.br/secao.asp?id=51,Aberto,2026-06-14T12:47:39.333Z,Diário Oficial de Pref Feira de Santana,Instituto AOCP,3800
